year,film,winner
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2013,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2014,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2015,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2016,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2017,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2018,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
2019,Parasite (2019 film),1
